filename,positive,negative,anger_emolex,anticipation,disgust,fear,joy,sadness,surprise,trust,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achiev,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,class,epoch
heDarkFlower,2.5685,1.9322,0.8333,1.5344,0.5935,1.0471,1.3504,1.191,0.8916,1.3141,2.8938,1.7028,1.1624,0.2048,0.2061,0.4484,10.2521,0.1413,0.1205,3.0441,4.1521,8.7592,1.4126,0.7322,1.9426,1.9206,1.3413,2.899,2.9573,1.4566,0.4562,0.9473,1.1974,0.7231,0.2514,0.0933,0.1451,3.1478,0.683,0.4834,1.2583,0.67,0.254,6.2749,3.5482,0.705,10.8702,1.7028,5.588,3.8022,0.4056,0.4393,0.2138,0.1737,0.1426,0.1076,0.0894,0.0052,0.0,0.035,0.0479,0.0013,GalsworthyJohn,unidentified
AFamilyManinthreeacts,1.8906,1.2551,0.5171,1.0538,0.3592,0.5723,0.8604,0.6039,0.671,1.2512,1.9656,1.2236,0.7381,0.146,0.1342,0.225,8.4899,0.4539,0.146,1.4051,1.9616,6.5243,1.0578,0.6828,1.263,1.6853,0.9275,2.2419,1.6617,0.7973,0.4815,0.371,0.6631,0.3868,0.1579,0.0118,0.1263,3.6351,0.9117,0.3394,1.3893,0.9275,0.2487,2.0919,8.0834,1.0894,8.0242,1.5433,4.5114,2.1906,0.6907,0.5841,0.4223,0.2684,0.0474,0.0118,0.0829,0.0355,0.0,0.0237,0.0237,0.0,GalsworthyJohn,unidentified
FiveTales,2.567,1.8122,0.7883,1.4695,0.5547,0.9807,1.2262,1.0553,0.865,1.4349,2.7259,1.6133,1.0813,0.2465,0.1817,0.3828,9.8072,0.1654,0.1698,1.5646,4.9166,7.0802,1.2878,0.5904,1.437,1.6576,1.0478,2.2328,2.7865,1.3938,0.4952,0.7623,1.37,0.7807,0.2984,0.0595,0.2801,3.2406,0.519,0.4736,1.4673,0.7818,0.2379,5.6897,3.9099,0.7331,10.8928,1.7787,5.8649,3.4666,0.6077,0.4779,0.2703,0.3449,0.1189,0.1222,0.1135,0.0173,0.0108,0.0346,0.0497,0.0032,GalsworthyJohn,unidentified
AnotherSheaf,3.9364,2.0351,0.8315,1.7138,0.506,1.0838,1.446,0.957,0.8062,2.169,3.5121,2.3452,1.1261,0.1593,0.3213,0.303,7.0271,0.1297,0.0888,0.3848,1.3925,8.8452,1.2952,0.9485,1.3403,2.1366,1.4911,3.2373,1.4953,0.6384,0.4538,0.3016,1.0937,0.3439,0.4595,0.031,0.272,5.4486,1.859,0.9612,1.7208,0.9612,0.3876,2.2113,6.9143,1.2755,9.4766,1.0598,5.4416,3.0978,1.2586,0.451,0.1198,0.4595,0.3354,0.1832,0.1254,0.0155,0.0,0.0395,0.0705,0.0,GalsworthyJohn,unidentified
pg3111.txt,4.9742,1.9765,0.7686,1.5922,0.4831,0.7796,1.2298,0.7247,0.571,2.3608,3.1844,2.3169,0.8345,0.0549,0.1098,0.2526,5.0401,0.0329,0.1427,0.1098,0.4831,9.8715,1.2298,1.4165,1.2957,3.1514,1.2408,3.7224,0.7796,0.2745,0.2745,0.0988,0.6259,0.0329,0.4392,0.011,0.1427,5.3915,1.2628,1.5592,2.0094,0.8894,0.3075,1.4934,6.3358,0.7137,8.5429,0.8016,5.7428,2.0424,3.4479,0.5051,0.0659,0.9004,0.2086,0.0329,0.1427,0.0,0.0,0.0988,0.0439,0.0,CharlesDudleyWarner,unidentified
pg3110.txt,4.6459,1.8583,0.7964,1.6403,0.3034,0.768,1.0145,0.6827,0.4741,2.3703,3.1194,2.2092,0.8533,0.1233,0.1327,0.2276,5.2432,0.0284,0.1233,0.0284,0.7775,10.1261,1.1662,1.536,1.3084,3.6314,1.3179,3.8305,0.8154,0.3793,0.1896,0.1707,0.2939,0.0379,0.1801,0.0095,0.0759,5.0725,1.1378,1.3084,1.9342,0.9197,0.3224,1.4032,7.0162,0.8912,7.4239,0.6921,4.8071,1.9911,3.1383,0.2465,0.0474,0.9481,0.1801,0.0379,0.1517,0.0,0.0,0.1043,0.0474,0.0,CharlesDudleyWarner,unidentified
pg3125.txt,4.5054,2.081,0.8688,1.8166,0.5945,1.0943,1.6316,1.0454,0.8639,2.3849,3.4417,2.4496,0.9478,0.147,0.1776,0.2536,6.3284,0.0898,0.0844,0.5531,1.6597,9.113,1.3094,1.1525,1.2882,2.4609,1.3074,3.1625,1.1811,0.5259,0.3286,0.2062,0.8185,0.1949,0.371,0.0405,0.2339,4.8617,1.3568,0.9063,1.8195,0.9113,0.3503,2.492,6.3817,0.782,9.2689,0.9305,5.7058,2.641,1.4416,0.5496,0.1608,0.4603,0.2753,0.0844,0.1026,0.0059,0.0054,0.0286,0.0632,0.0,CharlesDudleyWarner,unidentified
pg3130.txt,3.9696,2.207,0.9303,1.7032,0.6611,1.2408,1.2464,0.9896,0.6956,2.5962,3.1552,1.8992,1.2215,0.1339,0.4127,0.3064,8.5547,0.087,0.1546,0.3202,3.7722,7.0144,1.0007,0.8999,0.9731,1.6853,0.9455,2.5838,1.0973,0.5121,0.3216,0.2001,0.7647,0.2899,0.2526,0.029,0.2305,4.6804,0.9703,0.7522,2.0635,0.9206,0.3395,4.9206,2.9786,0.49,9.5982,1.3526,5.452,2.9027,1.1967,0.3078,0.1215,0.5673,0.2857,0.2195,0.098,0.0069,0.0041,0.0179,0.0704,0.0,CharlesDudleyWarner,unidentified
pg3127.txt,3.2146,2.6789,0.7879,1.6789,1.3294,0.9885,1.4297,0.914,0.891,1.868,3.3779,2.2491,1.1059,0.1977,0.298,0.2865,7.7472,0.1347,0.0974,0.3438,4.4351,8.4577,1.0887,0.9655,1.593,2.3637,1.1317,3.0055,1.9225,0.8251,0.424,0.4957,1.1947,0.4441,0.2636,0.0229,0.4756,3.8936,0.6246,0.7449,1.5099,1.0744,0.2407,4.8449,5.1801,0.5644,11.3916,1.5844,6.4321,3.4639,1.169,0.6561,0.3238,0.4011,0.1862,0.1089,0.1146,0.0172,0.0,0.0458,0.0516,0.0,CharlesDudleyWarner,unidentified
pg3107.txt,4.675,1.7754,0.7241,1.8647,0.4596,0.8067,1.9011,0.8563,1.0249,2.2548,3.4385,2.5755,0.8199,0.1752,0.119,0.1918,7.2902,0.1488,0.0893,1.0778,1.4514,10.4047,1.4713,1.2663,1.6498,3.2699,1.2696,3.5244,1.1142,0.5588,0.2612,0.2149,0.6679,0.1752,0.3207,0.0264,0.1554,4.8238,1.6928,0.9158,1.4415,0.8464,0.2943,1.9804,7.7299,0.9489,9.6046,0.9654,5.5941,3.0979,1.4316,0.5951,0.1322,0.5257,0.2182,0.0496,0.1223,0.0,0.0,0.0529,0.0694,0.0,CharlesDudleyWarner,unidentified
pg3133.txt,3.9363,2.123,0.6807,1.8914,0.6723,0.9652,1.6989,1.0182,0.9094,2.1202,3.1775,2.1955,0.9485,0.159,0.2288,0.3264,6.7929,0.1395,0.1423,0.477,1.685,7.8084,1.1689,0.6918,1.4534,2.2039,1.0238,2.7088,1.7659,1.0015,0.3933,0.3097,0.7644,0.3543,0.2176,0.0223,0.2092,5.4037,2.2597,0.7225,1.5427,0.9094,0.2594,3.8275,5.0829,0.7086,11.276,1.671,6.8292,2.9125,1.0768,0.7253,0.2846,0.4882,0.173,0.0921,0.0976,0.0028,0.0084,0.0391,0.0474,0.0,CharlesDudleyWarner,unidentified
pg3134.txt,3.9306,2.0069,0.8431,1.7318,0.6056,0.9639,1.6704,0.9658,0.8887,2.088,3.4062,2.3335,1.0054,0.1643,0.2355,0.2613,7.0835,0.1583,0.1029,0.6828,1.8011,9.4763,1.5378,0.9856,1.5734,2.5769,1.4408,3.0578,1.9812,0.855,0.566,0.3978,0.7679,0.2276,0.2929,0.0416,0.2276,4.1939,1.3221,0.663,1.3458,0.9441,0.2652,3.2597,6.8974,0.6472,10.1809,1.1519,5.8425,3.2755,1.0529,0.4889,0.3127,0.4255,0.285,0.093,0.1465,0.0198,0.0059,0.0356,0.0851,0.0,CharlesDudleyWarner,unidentified
pg3106.txt,4.4437,1.9986,0.8717,1.7718,0.5174,1.0489,1.5308,1.0454,0.8965,2.2856,3.5259,2.3848,1.0808,0.163,0.2162,0.2622,7.1155,0.1169,0.1099,1.0808,1.0914,10.3154,1.3572,1.2899,1.669,3.1184,1.258,3.7314,1.141,0.4465,0.3827,0.1878,0.8079,0.1843,0.2906,0.0709,0.2835,5.1843,1.7186,0.9497,1.5592,1.0064,0.3579,1.6938,7.686,1.1127,8.5648,0.9178,5.3756,2.2962,1.5237,0.6308,0.1665,0.6378,0.1665,0.0673,0.1417,0.0,0.0354,0.0532,0.0532,0.0,CharlesDudleyWarner,unidentified
ADriftfromRedwoodCamp,3.3202,2.8397,1.2014,1.6055,0.7427,1.5509,1.1249,1.2123,0.7318,2.0096,2.938,1.6164,1.2779,0.284,0.3058,0.3058,7.9074,0.0328,0.2184,0.8628,3.7134,7.2302,1.2779,0.6881,0.9939,2.2062,0.7973,2.7414,1.4744,0.8519,0.2403,0.284,0.8519,0.557,0.1747,0.0765,0.0983,3.7571,0.7318,0.6553,1.3871,0.7427,0.5242,4.9913,2.4902,0.6772,8.7593,1.4308,4.3687,3.3202,1.1686,0.1747,0.0109,0.5242,0.142,0.1966,0.0655,0.0109,0.0,0.0328,0.0218,0.0,HarteBre,romantic
AFirstFamilyofTasajara,3.1515,2.2033,0.7237,1.6287,0.659,1.0325,1.2714,0.9966,0.8655,1.7814,2.8013,1.67,1.0936,0.2263,0.2209,0.3412,9.7005,0.3358,0.1688,1.7778,3.6166,7.8796,1.5982,0.7093,1.2013,2.3129,1.0074,2.532,2.453,1.1475,0.8081,0.431,0.8386,0.4561,0.2191,0.0359,0.1455,3.2161,0.7003,0.5172,1.187,0.7632,0.2676,5.7661,4.035,0.7488,9.8675,1.3899,5.2363,3.4729,0.7219,0.3861,0.3017,0.4058,0.0718,0.0772,0.0539,0.0054,0.0,0.0251,0.0233,0.0,HarteBre,romantic
EastandWestPoems,3.485,2.3254,0.9124,1.3623,0.5196,0.9504,1.3053,1.1025,0.6653,1.8629,3.0731,1.7995,1.2673,0.1141,0.2725,0.5069,6.1019,0.1141,0.1901,0.6653,1.318,5.9055,0.8934,0.6463,0.6653,2.0023,0.8934,2.2621,2.034,1.0392,0.5006,0.3485,0.9504,0.4499,0.2471,0.0887,0.1711,3.504,0.9378,0.8491,1.3686,0.3992,0.2154,2.5916,4.0616,0.678,8.402,1.1469,4.8283,2.5155,1.489,0.5513,0.1584,0.5639,0.2978,0.1647,0.1521,0.038,0.0444,0.0507,0.019,0.0,HarteBre,romantic
Clarenc,2.8918,2.4058,0.9498,1.3048,0.5989,1.2725,0.9781,1.0829,0.7804,1.7908,2.9059,1.4762,1.3834,0.2783,0.2924,0.4396,10.2484,0.1432,0.1654,1.7061,4.1784,6.9936,1.6718,0.6977,0.8994,1.8432,0.6877,2.3715,2.4119,1.1172,0.8066,0.4013,0.8994,0.5929,0.1492,0.1008,0.0686,3.636,0.726,0.5828,1.6254,0.6131,0.363,5.951,3.636,0.6836,9.8391,1.5891,5.0153,3.4524,0.6534,0.2763,0.3307,0.2138,0.0645,0.123,0.0625,0.0121,0.0,0.0141,0.0363,0.0,HarteBre,romantic
woMenofSandyBarADrama,2.6755,1.6572,0.6302,1.1204,0.566,0.8024,1.1233,0.7528,0.4697,1.9723,2.5209,1.3684,1.1116,0.1546,0.2101,0.4493,8.2307,0.3443,0.2363,0.7382,2.4917,5.5581,1.0766,0.6769,0.9249,1.3042,0.5485,2.1562,1.4238,0.6652,0.3443,0.3939,0.426,0.2042,0.0875,0.035,0.1109,3.1773,0.8928,0.4814,1.2225,0.6448,0.2247,1.9607,6.2321,1.2225,6.343,1.0008,3.437,2.1007,0.6623,0.3209,0.2684,0.3793,0.2392,0.0671,0.1109,0.0263,0.0292,0.0233,0.0321,0.0,HarteBre,romantic
SallyDows,2.7593,2.235,0.8155,1.4158,0.5226,1.2278,1.0849,1.065,0.9837,1.6147,2.8552,1.4665,1.3525,0.2477,0.2278,0.5316,9.1116,0.2857,0.1881,2.0596,2.6997,7.1117,1.4285,0.7359,1.1084,1.9294,0.7992,2.4339,2.499,1.0506,0.8462,0.5298,0.8679,0.5425,0.1953,0.0398,0.1121,3.6689,0.8047,0.5099,1.4882,0.7378,0.3363,5.6597,4.1444,0.6672,9.8964,1.5587,5.3089,3.253,0.6944,0.358,0.311,0.2893,0.0778,0.1157,0.1338,0.0615,0.0253,0.0181,0.0307,0.0,HarteBre,romantic
UndertheRedwoods,3.0312,2.4165,0.8854,1.4153,0.631,1.1985,1.1577,1.1577,0.8919,1.655,2.7295,1.3648,1.3175,0.2625,0.2038,0.4761,8.9273,0.2266,0.1614,1.3354,3.7274,6.5043,1.4349,0.6294,0.8202,1.6566,0.7957,2.1768,2.3121,1.0827,0.7501,0.4288,0.8854,0.4778,0.2576,0.044,0.1533,3.4193,0.6473,0.5316,1.4202,0.6685,0.3489,5.7819,3.0768,0.5788,10.1763,1.3599,5.5537,3.4258,0.7223,0.4027,0.3294,0.3212,0.1092,0.106,0.0864,0.0326,0.0114,0.0163,0.0245,0.0016,HarteBre,romantic
heArgonautsofNorthLiberty,2.652,2.3993,0.8495,1.291,0.5602,1.1418,0.9652,1.1022,0.7703,1.6533,2.7099,1.4737,1.1996,0.2101,0.1918,0.3745,9.7403,0.2984,0.1553,2.0126,3.605,6.7533,1.5102,0.7064,0.8373,1.7782,0.8312,2.3079,2.2775,1.0352,0.7521,0.4263,0.8099,0.4719,0.2253,0.0639,0.0913,3.5441,0.816,0.5298,1.3367,0.7186,0.3654,5.4745,3.8669,0.6211,10.2609,1.6107,5.4441,3.4467,0.545,0.3167,0.3776,0.2679,0.1949,0.0731,0.0792,0.0365,0.0,0.0213,0.0183,0.003,HarteBre,romantic
heThreePartners,2.7877,2.2813,0.9097,1.4875,0.8001,1.0827,1.278,1.0176,0.8414,1.6923,2.8972,1.7225,1.1351,0.235,0.1953,0.3524,10.3269,0.2096,0.2921,1.6367,3.6926,7.282,1.5097,0.7192,1.1446,1.8034,0.8223,2.5226,2.7353,1.0922,1.0144,0.5715,0.8541,0.5366,0.1524,0.046,0.1476,3.591,0.9668,0.4778,1.2351,0.789,0.3366,6.0215,3.9752,0.7827,10.2983,1.5288,5.3547,3.6799,0.6302,0.4064,0.2096,0.4477,0.1,0.0699,0.081,0.0349,0.0016,0.0143,0.0302,0.0,HarteBre,romantic
HeartoftheWorld,5.1076,1.6069,0.7461,1.1191,0.3156,0.373,0.7174,0.5165,0.2296,2.2669,2.2382,1.6356,0.5739,0.0,0.1148,0.0861,5.1363,0.0287,0.2582,0.0,0.2296,9.5839,0.8608,1.6356,0.8608,4.3042,1.033,4.1607,0.3443,0.2009,0.0861,0.0287,0.373,0.2296,0.0574,0.0,0.0861,5.8824,1.0904,2.2095,2.0373,0.7174,0.2009,1.2339,5.7389,0.8321,6.6284,0.7174,4.7633,1.3486,5.9397,0.4591,0.0574,1.6643,0.0287,0.0287,0.2582,0.0,0.0,0.2582,0.0,0.0,HaggardHRiderHenryRide,unidentified
CetywayoandhisWhiteNeighboursRemarksonRecentEventsinZululandNatalandtheTransvaa,3.5867,2.578,1.1738,1.5136,0.6776,1.6758,1.17,1.1066,0.7304,2.3918,3.1519,1.7286,1.383,0.191,0.4847,0.2361,6.7914,0.1257,0.1737,0.239,2.1566,7.517,1.2823,1.074,1.1373,1.7967,1.1191,2.3476,1.1796,0.5912,0.3014,0.2639,0.5653,0.2726,0.1939,0.0144,0.1046,5.3565,1.1393,0.7131,2.6739,0.8139,0.4569,4.1875,4.3958,0.7774,9.5968,1.2928,5.5571,2.8678,1.1441,0.3292,0.1363,0.4041,0.1651,0.2486,0.1181,0.0067,0.0029,0.0518,0.0557,0.0,HaggardHRiderHenryRide,unidentified
heAncientAllan,3.0522,2.1319,0.8841,1.4875,0.5087,1.2607,1.0876,1.0969,0.7134,1.6337,3.0639,1.9003,1.1542,0.1626,0.3438,0.3672,9.4584,0.2023,0.1076,1.3472,2.2886,7.9019,1.3566,0.9765,1.3449,1.8536,1.0583,2.7318,2.2722,1.0794,0.7461,0.3859,1.1004,0.6607,0.2503,0.0327,0.2,4.7468,1.3156,0.5286,2.0652,0.8724,0.2818,5.604,4.6859,1.1437,10.1332,1.5963,5.2332,3.4838,0.6257,0.3988,0.138,0.2947,0.4841,0.2526,0.2468,0.0129,0.1052,0.0526,0.0748,0.0012,HaggardHRiderHenryRide,unidentified
